"","BrandCodeA","BrandCodeB","BrandCodeC","BrandCodeD","BrandCodeUnknown","CarbVolume","FillOunces","PCVolume","CarbPressure","CarbTemp","PSC","PSCFill","PSCCO2","MnfFlow","CarbPressure1","FillPressure","HydPressure2","HydPressure3","HydPressure4","FillerLevel","FillerSpeed","Temperature","Usagecont","CarbFlow","Density","MFR","Balling","PressureVacuum","OxygenFiller","BowlSetpoint","PressureSetpoint","AirPressurer","AlchRel","CarbRel","BallingLvl"
"1178",0,1,0,0,0,5.273333333,23.88,0.242,66.8,142,0.082,0.06,0.02,-100.2,118.2,46,47,33.2,98,119.6,4000,65.6,23.78,3040,0.9,712.8,1.448,-5.4,0.0062,120,46,142,6.62,5.34,1.34
"1179",0,1,0,0,0,5.28,23.84666667,0.258,63.8,137.8,0.04,0.24,0.04,-100.2,120.2,46,47.4,31.6,92,121,4000,65.4,17.42,3030,0.92,725,1.498,-5.4,0.0068,120,46,142.6,6.62,5.34,1.34
"1180",0,1,0,0,0,5.26,23.86,0.263333333,69,145,0.012,0.1,0,-100,116.4,46,45.6,30,98,120,3910,65.8,23.52,3060,0.9,710.6,1.448,-5.6,0.0084,120,46,142.2,6.58,5.34,1.38
"1181",0,1,0,0,0,5.153333333,23.83333333,0.252,75.8,132,0.076,0.04,0.12,-100.2,113.8,46,45.2,28.6,94,119.8,3910,65.8,18.24,3078,0.94,712.8,1.548,-5.6,0.0074,120,46,142.6,6.58,5.34,1.38
"1182",0,1,0,0,0,5.246666667,23.9,0.309333333,68,144.6,0.092,0.3,0.04,-100,121.4,46,46.6,30.4,94,120.8,3908,66.2,21.92,3094,0.9,708.6,1.448,-5.4,0.0106,120,46,142.6,6.62,5.3,1.32
"1183",0,1,0,0,0,5.32,23.88666667,0.291333333,59.6,131.4,0.032,0.14,0.06,151,119,46,43.6,27.4,94,120,3910,65.4,18.72,3084,0.9,714.2,1.448,-5.4,0.0088,120,46,142.6,6.58,5.36,1.36
"1184",0,1,0,0,0,5.286666667,23.89333333,0.277333333,68.6,143.8,0.074,0.14,0.02,155,119.4,46,43.8,28.2,92,119.8,3908,65.6,23.16,3096,0.9,711.6,1.448,-5.2,0.0078,120,46,142.6,6.6,5.34,1.36
"1185",0,1,0,0,0,5.273333333,23.92666667,0.276666667,64,139.4,0.034,0.28,0.14,169,116,45.8,39.4,24.4,96,120.2,3910,66.6,19.98,3108,0.9,700.8,1.448,-5,0.0086,120,46,142.4,6.58,5.36,1.38
"1186",0,1,0,0,0,5.286666667,23.98,0.287333333,68.8,144,0.094,0.14,0.18,175.6,113.8,45.8,41.4,30,90,119.4,3910,65.6,16.54,3102,0.92,714.8,1.498,-5,0.006,120,46,142.6,6.58,5.38,1.44
"1187",0,0,0,1,0,5.526666667,24.13333333,0.199333333,71,140.8,0.112,0.12,0.08,184.4,118.8,46.2,38,33.4,80,119.8,3912,65.6,20.4,3104,1.64,712.8,3.29,-5.2,0.0088,120,46,142.4,7.76,5.6,3.06
"1188",1,0,0,0,0,5.413333333,24.17333333,0.146666667,68,139.6,0.072,0.08,0.06,79.8,112.4,45.8,12,12.2,88,117.2,1526,65.8,17.34,3402,1.56,214,3.092,-5.4,0.0066,120,46,142.6,7.76,5.62,3.08
"1189",1,0,0,0,0,5.373333333,23.96,0.234666667,72.4,146.4,0.042,0.06,0.02,157.2,121,46,40.4,24,104,120.8,3914,66,21.24,3032,1.56,710.6,3.092,-5.6,0.005,120,46,143.4,7.24,5.52,2.98
"1190",1,0,0,0,0,5.4,23.96,0.222,72,144.6,0.06,0.26,0.04,154.6,120.2,45.8,34.4,24.6,100,120.6,3924,66,21.18,2980,1.56,727.6,3.092,-5.6,0.0042,120,46,143.4,7.24,5.56,2.98
"1191",1,0,0,0,0,5.426666667,23.95333333,0.253333333,67.8,139.2,0.014,0.26,0.02,151.8,120.4,45.8,35,23.8,92,120,3908,66.2,18.92,2996,1.58,715.2,3.14,-5.6,0.005,120,46,142.2,7.24,5.52,2.96
"1192",1,0,0,0,0,5.28,23.86666667,0.313333333,62.4,135.8,0.062,0.28,0.04,0.2,124.2,56.2,0.2,0,132,122.6,1008,72,13.34,44,0.86,417.6,1.352,-5.6,0.0104,120,46,143.2,6.54,5.34,1.46
"1193",0,1,0,0,0,5.22,23.92666667,0.305333333,67.4,143.8,0.152,0.28,0.04,144.4,125,46.2,41.6,22.2,100,120.4,3904,65.2,20.94,3000,0.94,706.2,1.548,-5.6,0.0044,120,46,143.4,6.62,5.34,1.32
"1194",0,1,0,0,0,5.26,23.88,0.306666667,68.2,144.2,0.07,0.12,0.04,138.4,119.6,46,41,22.4,96,119.2,3908,65.4,20.58,3016,0.94,711.2,1.548,-5.8,0.0052,120,46,142.6,6.62,5.34,1.32
"1195",0,1,0,0,0,5.266666667,23.82666667,0.304,66.4,140.8,0.066,0.18,0.02,137.6,119,46.2,28.8,21.8,94,120.2,3908,65.4,20.56,3004,0.94,714.6,1.548,-5.8,0.0062,120,46,142.6,6.62,5.34,1.32
"1196",0,1,0,0,0,5.266666667,23.86,0.403333333,66.6,141.2,0.068,0.32,0.04,136.2,120.2,46,18.4,22.4,96,120.6,3906,65.6,22.06,2998,0.96,706,1.596,-5.8,0.0064,120,46,143,6.58,5.38,1.28
"1197",0,1,0,0,0,5.333333333,23.96,0.347333333,64.2,138,0.202,0.28,0.12,139.6,130.4,45.8,19,24.2,108,119.8,3906,66,24.2,2968,0.92,721.6,1.496,-5.8,0.008,120,46,142.4,6.58,5.38,1.28
"1198",0,1,0,0,0,5.333333333,23.96,0.461333333,70.6,144.8,0.136,0.16,0.02,127.4,121,46,17.4,21,102,120.2,3904,66,20.62,2996,0.98,714,1.646,-5.8,0.0106,120,46,142.2,6.54,5.38,1.32
"1199",1,0,0,0,0,5.04,23.87333333,0.202,60.6,138.4,0.024,0.2,0.06,120.4,124,46,15.4,21.4,116,120.6,3910,75,20.12,2992,1.62,719.6,3.262,-5.8,0.0134,120,46,143.4,7.12,5.36,3.04
"1200",1,0,0,0,0,5.48,24.03333333,0.316,73,144.8,0.088,0.14,0,116.2,121.2,46.2,14.6,20,118,120,3906,68.2,20.42,3060,1.62,716.6,3.244,-5.8,0.014,120,46,142.4,7.2,5.56,3.02
"1201",1,0,0,0,0,5.453333333,23.96,0.273333333,74.6,147,0.118,0.28,0.02,120.4,128.4,45.8,14.6,20.6,118,119.6,3910,70.2,17.8,3060,1.66,708.6,3.346,-5.8,0.015,120,46,143,7.2,5.52,3.02
"1202",1,0,0,0,0,5.453333333,23.88666667,0.42,76,148.8,0.014,0.12,0.02,186.8,121.4,46,22.2,33.4,114,120.2,3910,68.6,23.9,3012,1.6,705,3.194,-5.6,0.0152,120,46,142.8,7.22,5.48,3.02
"1203",1,0,0,0,0,5.44,23.95333333,0.379333333,74.4,147.4,0.088,0.2,0,193.4,121,46,21.2,34.8,118,120.4,3910,68.6,21.14,3062,1.6,716,3.194,-5.4,0.0138,120,46,143,7.2,5.6,3.04
"1204",1,0,0,0,0,5.453333333,23.99333333,0.339333333,68.2,139.4,0.09,0.22,0.04,194.4,121.2,46,21.4,33.6,114,120,3910,68.6,21.46,3072,1.58,718.6,3.144,-5.4,0.0132,120,46,142.8,7.22,5.56,3
"1205",1,0,0,0,0,5.433333333,23.82666667,0.435333333,69,140.2,0.106,0.1,0.12,199.8,121.4,50,21.4,34,116,130.4,3910,68.6,22.34,3166,1.58,709,3.144,-5.2,0.0138,130,50,143,7.2,5.56,3.04
"1206",1,0,0,0,0,5.373333333,23.88666667,0.300666667,66.6,139.6,0.084,0.22,0.06,216.2,125.8,50,20.2,36,118,130.6,3908,68,18.94,3174,1.56,711.8,3.094,-5.2,0.0076,130,50,142,7.24,5.5,2.96
"1207",0,0,0,0,1,5.2,23.92666667,0.459333333,61.2,136,0.098,0.06,0,194.4,124.6,50,19.8,33.4,88,131,3918,69.6,24.32,3162,1,715.4,1.698,-5.2,0.0084,130,50,143,6.56,5.24,1.46
"1208",0,0,0,0,1,5.266666667,23.98,0.416,64.6,137.8,0.056,0.16,0.1,207.4,134,49.8,20.2,35,84,130.2,3916,68.6,14.8,3104,0.98,743.2,1.648,-5.2,0.0096,130,50,143.2,6.56,5.26,1.46
"1209",0,0,0,0,1,5.206666667,24.06,0.33,65.2,141,0.046,0.04,0.02,229.4,126.6,46,22.6,39.2,82,89.4,3906,68.6,20.04,3144,1,710.6,1.698,-5.2,0.0102,90,46,143.2,6.56,5.24,1.46
"1210",0,0,0,0,1,5.22,24,0.292,65.6,140.2,0.128,0.1,0.12,223,120,46.6,21.2,40,84,113.8,3908,67.2,14.1,3082,0.94,728.6,1.548,-5.4,0.014,120,46,142.6,6.54,5.3,1.34
"1211",0,0,0,0,1,5.413333333,24.2,0.171333333,70.2,142.6,0.048,0.28,0.1,0.2,126.6,45.8,0.2,0,108,120.2,1018,73.8,19.32,42,0.86,700.4,1.356,-5.2,0.0824,120,46,143.2,6.5,5.02,1.34
"1212",0,0,0,0,1,5.386666667,23.94,0.220666667,58.2,135,0.042,0.18,0.02,179.2,118.6,46.2,37,18.2,84,129.4,3504,68,16.72,3126,0.96,642,1.596,-5.4,0.028,130,46,142.8,6.54,5.46,1.36
"1213",0,0,0,0,1,5.346666667,23.90666667,0.248,61.2,133,0.098,0.16,0.04,0.2,122.6,39.4,0.2,0,142,130,1016,65.2,21.82,42,0.96,311.8,1.702,-5.4,0.1798,130,46,143,6.56,5.42,1.36
"1214",0,0,1,0,0,5.44,24.24,0.402666667,68.6,139.8,0.058,0.18,0.08,164.4,115.4,40,30.6,16,110,119.6,3796,66.8,16.78,2862,1.02,694.6,1.746,-5.4,0.0178,120,46,142.6,6.64,5.44,1.64
"1215",0,0,1,0,0,5.253333333,23.96,0.319333333,72.2,149.8,0.07,0.3,0.06,0.2,124.2,40.2,0.2,0,128,119.8,1010,67.8,16.66,44,0.9,194.2,1.448,-5.4,0.023,120,46,142.4,6.64,5.38,1.56
"1216",0,0,1,0,0,5.32,23.86,0.346666667,65.8,140.4,0.128,0.3,0.06,162.8,115.8,40.2,29.8,15.8,96,120,3790,66.6,23.6,2872,1.04,697.2,1.796,-5.4,0.0162,120,46,143,6.64,5.38,1.58
"1217",0,0,1,0,0,5.293333333,23.93333333,0.318666667,71.4,147.6,0.07,0.16,0.02,167.4,119.8,40.2,31.2,15.8,92,119.6,3788,66.6,22.98,2788,1.02,697.4,1.746,-5.4,0.0132,120,46,142,6.64,5.36,1.58
"1218",0,0,1,0,0,5.313333333,23.88666667,0.336,68.4,142.4,0.122,0.08,0.02,161.4,116.4,39.8,30,15,92,120.4,3784,66.6,16.48,2800,1.02,689.2,1.746,-5.4,0.0132,120,46,142,6.64,5.4,1.58
"1219",0,0,1,0,0,5.366666667,23.94666667,0.401333333,65.6,138,0.092,0.24,0.06,164.8,119.2,39.8,31.4,15.8,114,119.4,3788,66.8,19.4,2798,0.98,697.4,1.646,-5.2,0.0096,120,44,143,6.62,5.42,1.5
"1220",0,0,1,0,0,5.34,23.94,0.363333333,70.6,145.4,0.192,0.3,0.06,162.6,120.4,40,30.4,15.2,110,119.6,3788,66.8,23.88,2804,0.96,683.6,1.596,-5.2,0.0096,120,46,141.6,6.6,5.42,1.6
"1221",0,0,1,0,0,5.28,23.98666667,0.327333333,65.6,139.6,0.02,0.16,0.04,157.4,119.4,48,29.2,15,76,117.6,3788,67.2,19.08,3054,1.02,737.6,1.746,-5.2,0.0086,120,48,142.4,6.56,5.32,1.68
"1222",0,0,1,0,0,5.293333333,23.94,0.253333333,74.8,151,0.048,0.2,0.02,151,115.2,48,27,14,98,119.8,3790,67.2,20.06,3094,1.02,690.6,1.746,-5.4,0.0096,120,48,142.2,6.58,5.4,1.62
"1223",0,0,1,0,0,5.34,24.00666667,0.321333333,67.6,141.6,0.108,0.24,0.04,158.8,117.4,48,28.8,14.6,94,119.8,3784,67,19.2,3124,1.02,684.8,1.746,-5.4,0.0094,120,48,142.2,6.58,5.38,1.64
"1224",0,0,0,1,0,5.553333333,23.93333333,0.275333333,69,138.6,0.016,0.14,0.06,201.4,116.6,47.8,35,25.2,78,122.2,3982,67.4,24.12,3072,1.7,722.2,3.44,-5.4,0.0078,120,48,141.4,7.76,5.66,3.02
"1225",0,0,0,1,0,5.54,23.92,0.294666667,74.6,145,0.08,0.18,0.04,203.4,117.4,48,35.6,26.2,80,125.4,3998,68.4,12.82,3000,1.6,760,3.194,-5.4,0.0182,120,48,142,7.78,5.76,3.08
"1226",0,0,0,1,0,5.546666667,23.86,0.280666667,67,135.8,0.048,0.18,0.02,197.2,117.8,48,34.4,24,74,117,3994,67,16.24,3088,1.64,738.8,3.292,-5.4,0.0086,120,48,142.4,7.78,5.68,3.06
"1227",0,0,0,1,0,5.533333333,23.93333333,0.268,71.8,141.8,0.058,0.06,0.02,198.4,117.4,46,34.6,24.6,78,121,3642,67.4,17.9,3118,1.64,660,3.292,-5.4,0.0078,120,46,142.6,7.78,5.66,3.04
"1228",0,0,0,1,0,5.566666667,23.96,0.294,73.2,145,0.088,0.24,0.14,195.6,114.4,46,33,23.2,76,119.4,3994,65.6,16.14,3030,1.64,729.2,3.29,-5.2,0.008,120,46,141.4,7.76,5.66,3.04
"1229",0,0,0,1,0,5.533333333,23.93333333,0.302666667,70.6,140.2,0.138,0.12,0.02,197,114.2,46,33.2,22.4,72,121,3996,66,19.58,3026,1.64,729.4,3.29,-5.2,0.007,120,46,141.8,7.76,5.64,3.04
"1230",0,0,0,1,0,5.526666667,23.78,0.412,71.8,141.6,0.106,0.16,0.02,204.6,118.2,46,35,23.6,80,120.8,3892,65.8,17.14,3054,1.6,708.6,3.192,-5.2,0.0078,120,46,142.2,7.78,5.68,3.02
"1231",0,0,0,1,0,5.513333333,23.84666667,0.312666667,72.4,143,0.026,0.02,0.02,201.8,116.6,46,34.4,23.6,74,120,4012,66.2,16.66,3012,1.64,739,3.29,-5.2,0.007,120,46,142.4,7.78,5.6,3.02
"1232",0,0,0,1,0,5.553333333,23.89333333,0.359333333,71.6,142.6,0.1,0.12,0.08,203.8,116.2,46,34.8,23.4,84,119.4,4014,65.8,19.4,3004,1.6,731.4,3.192,-5.2,0.008,120,46,142.8,7.78,5.7,3.04
"1233",0,1,0,0,0,5.373333333,23.94,0.387333333,64.8,136.4,0.118,0.1,0.02,0.2,121.6,45,0.2,0,126,118.8,1012,67.6,16.34,44,0.82,295.2,1.248,-5.4,0.0108,120,46,142.8,6.58,5.54,1.36
"1234",0,1,0,0,0,5.36,23.87333333,0.370666667,67.8,141.2,0.112,0.18,0.04,213.4,114.6,45.8,36.4,25.2,94,119.8,4012,66,21.58,2944,0.88,745.6,1.398,-5.4,0.0096,120,46,142.2,6.58,5.46,1.3
"1235",0,1,0,0,0,5.366666667,23.90666667,0.365333333,60.2,130.6,0.014,0.2,0.02,210.2,117,46,37.4,23.2,90,120,4016,66,21.96,2996,0.9,734.8,1.448,-5.4,0.0088,120,46,142.6,6.58,5.42,1.3
"1236",0,1,0,0,0,5.26,23.93333333,0.364666667,66.2,140.8,0.094,0.32,0.04,208.2,115.6,46,36.6,22.8,98,120.6,4014,67.4,23.58,2990,0.88,733.2,1.398,-5.4,0.0094,120,46,142.4,6.56,5.36,1.28
"1237",0,1,0,0,0,5.266666667,23.98666667,0.346666667,68.6,144,0.092,0.16,0.02,205.8,114.4,46,35.6,23,96,119.6,4014,67.2,18.64,2972,0.88,728.6,1.398,-5.4,0.0112,120,46,142.6,6.58,5.36,1.28
"1238",0,1,0,0,0,5.253333333,23.94666667,0.347333333,69,145.2,0.078,0.08,0.02,205,119,45.8,36.6,22,94,119.8,4012,66.8,18.34,2994,0.9,732.6,1.448,-5.4,0.0104,120,46,143,6.58,5.38,1.28
"1239",0,1,0,0,0,5.326666667,23.98,0.409333333,64.4,137,0.15,0.3,0.04,209.2,119.6,50,38.8,22.6,102,119.4,4014,67,18.5,3196,0.88,734.6,1.398,-5.4,0.0096,120,50,142.4,6.58,5.42,1.28
"1240",0,0,0,1,0,5.506666667,23.76666667,0.306666667,69,138.8,0.06,0.1,0.04,21,125.8,49.6,0.2,0,110,113,1006,67,18.48,132,0.88,360,1.398,-5.4,0.0104,120,50,142,6.64,5.6,1.1
"1241",0,0,0,1,0,5.613333333,23.94666667,0.168666667,74,142,0.04,0.28,0.06,0.2,126.6,45.6,0.2,0,108,126.6,1008,67.2,18.48,606,1.6,426.4,3.192,-5.4,0.0104,120,46,142.2,7.78,5.64,3.02
"1242",0,0,0,1,0,5.413333333,23.86,0.427333333,69,141.8,0.228,0.1,0.06,197.6,121.8,46,39.4,23.6,80,120.2,4010,66,18.58,2970,1.64,738.2,3.29,-5.4,0.008,120,46,142.2,7.76,5.6,3.06
"1243",0,0,0,1,0,5.406666667,23.91333333,0.424,69,142,0.07,0.3,0.06,199.8,116,46.2,36,21.2,78,120.8,4010,66,17.44,2986,1.66,734.6,3.34,-5.4,0.0088,120,46,141.8,7.76,5.6,3.04
"1244",1,0,0,0,0,5.133333333,23.95333333,0.236666667,64.6,142.6,0.006,0.08,0.02,0.2,125.4,41.4,0.2,0,64,123.4,1008,67.8,12.72,44,1.4,144.2,2.696,-5.6,0.0112,120,46,142,7.3,5.54,2.64
"1245",1,0,0,0,0,5.366666667,24.03333333,0.42,69.4,142.6,0.054,0.12,0.04,193,120,46,36.2,22.2,112,120.2,4012,67,21.92,2986,1.4,726.8,2.694,-5.4,0.012,120,46,142.2,7.3,5.42,2.66
"1246",1,0,0,0,0,5.32,23.92666667,0.356666667,70.2,145.2,0.116,0.2,0.04,195.2,116.4,46,35.8,21.8,112,118.8,4012,65.2,17.08,3036,1.44,713.8,2.794,-5.6,0.0146,120,46,142.4,7.28,5.5,2.7
"1247",1,0,0,0,0,5.286666667,24.02666667,0.413333333,68,143,0.128,0.24,0.06,188.2,116.4,46.2,33.8,21.4,112,119.6,4012,65.6,20.84,3018,1.38,768.6,2.644,-5.4,0.0096,120,46,141.4,7.28,5.48,2.68
"1248",1,0,0,0,0,5.293333333,23.9,0.346666667,70.4,145.8,0.05,0.06,0.06,179.2,115.8,46.2,31,19.2,104,120.2,4016,65,16.58,3024,1.4,735,2.694,-5.4,0.0118,120,46,142.2,7.28,5.46,2.66
"1249",1,0,0,0,0,5.32,23.97333333,0.377333333,70.6,145.6,0.034,0.1,0,182.8,115.4,46.2,32,17.2,108,119.8,4010,66.6,18.92,3040,1.64,721.4,3.292,-5.2,0.0106,120,46,142.2,7.1,5.46,3.2
"1250",1,0,0,0,0,5.353333333,24.06666667,0.366,72.8,147.8,0.028,0.02,0.02,185.4,114.8,46,31.4,16.8,82,120,4010,64.6,18.1,3020,1.4,735.2,2.694,-5.2,0.0158,120,46,142.4,7.28,5.5,2.68
"1251",0,1,0,0,0,5.42,23.95333333,0.264,60.4,129.8,0.066,0.22,0.08,0.2,118.4,45.6,0.2,0,114,123,1006,65.4,21.22,3012,1.3,426.4,2.444,-5.2,0.017,120,46,142,7.32,5.64,2.62
"1252",0,1,0,0,0,5.306666667,23.91333333,0.387333333,64.4,138,0.108,0.38,0.02,192.8,117.2,46,32,17.2,92,119.4,4012,66.6,22.18,3038,0.78,730.6,1.146,-5,0.0078,120,46,142,6.58,5.4,1.2
"1253",0,1,0,0,0,5.293333333,23.97333333,0.377333333,71.2,147,0.022,0.24,0.02,191.8,116,46,31.2,17.6,94,119.6,4018,66,23.9,3010,0.82,728.6,1.248,-5,0.0096,120,46,141.8,6.58,5.38,1.18
"1254",0,1,0,0,0,5.293333333,23.88666667,0.388,66,140,0.07,0.18,0.02,195.6,114.6,46,33,17.8,92,119.8,4012,66.2,16.54,3042,0.82,728.2,1.248,-5.2,0.0088,120,46,142,6.58,5.38,1.18
"1255",0,1,0,0,0,5.326666667,23.97333333,0.418,59.8,131,0.114,0.1,0.06,195.2,114.4,46,33.4,17.8,94,120.4,4016,66.2,20.92,3006,0.82,725,1.248,-5.2,0.0096,120,46,142.2,6.58,5.38,1.2
"1256",0,1,0,0,0,5.273333333,24.01333333,0.356666667,66.8,140.6,0.054,0.6,0.08,191.6,113,46,33.4,17.2,96,119.8,4012,66.6,23.7,3006,0.86,726.6,1.346,-5.2,0.0096,120,46,142.2,6.58,5.36,1.28
"1257",0,1,0,0,0,5.286666667,23.86666667,0.386,64.2,138.6,0.066,0.2,0.06,204.8,122.4,46,37.2,19.2,92,119.4,4012,66.6,21.16,3002,0.9,730.2,1.448,-5.4,0.0096,120,46,141.8,6.58,5.36,1.28
"1258",0,1,0,0,0,5.213333333,23.96666667,0.410666667,67,140.4,0.12,0.1,0.04,198.2,121.8,46,36,18.6,94,120,4012,65.6,16.26,3006,0.88,732.4,1.398,-5.4,0.0088,120,46,142.6,6.58,5.36,1.32
"1259",0,1,0,0,0,5.293333333,23.86666667,0.381333333,66.6,140.8,0.084,0.24,0.06,194.8,119,46,35.6,19,96,120.2,4018,66.2,22.74,2988,0.92,736.6,1.496,-5.4,0.008,120,46,142,6.58,5.34,1.3
"1260",0,1,0,0,0,5.293333333,24.03333333,0.398,64,137.6,0.06,0.2,0.02,190,120.6,46.2,34,18.4,96,119.8,4018,65.8,17.06,2996,0.9,736.2,1.448,-5.4,0.0088,120,46,142,6.58,5.36,1.32
"1261",0,1,0,0,0,5.266666667,24.06,0.421333333,67.8,143.6,0.13,0.16,0.04,181.6,113.6,46,32.2,17.2,92,121,4010,66,16.44,2994,0.9,727.6,1.448,-5.4,0.0098,120,46,142.2,6.58,5.36,1.32
"1262",0,1,0,0,0,5.233333333,23.88666667,0.370666667,68.8,145.4,0.12,0.04,0.04,170.6,122.6,46,26,19.4,96,121.2,4012,66.2,19.08,2988,0.88,732.6,1.398,-5.4,0.0116,120,46,142.2,6.58,5.36,1.26
"1263",0,1,0,0,0,5.3,23.86,0.469333333,67,140.6,0.184,0.16,0.04,172,121.8,46,26.8,19.2,92,120,3938,66.4,23.64,3028,0.88,716.8,1.398,-5.4,0.0124,120,46,142,6.58,5.34,1.26
"1264",0,1,0,0,0,5.32,24.01333333,0.454666667,70.6,146.4,0.072,0.26,0.06,187,119,45.6,26.2,19.8,98,119.8,3898,66,13.6,2956,0.84,734.6,1.298,-5.4,0.0094,120,46,142.4,6.58,5.36,1.24
"1265",0,1,0,0,0,5.286666667,24.02666667,0.469333333,67.4,142,0.054,0.1,0.02,180,114.2,46,24.6,18.2,100,120.2,3788,66,16.28,3062,0.86,687.8,1.348,-5.4,0.0116,120,46,142.6,6.6,5.32,1.3
"1266",0,1,0,0,0,5.293333333,23.88666667,0.402,69.8,144.8,0.152,0.24,0.02,180.2,116,46,24.2,18,98,120.4,3790,65.8,20.42,3042,0.88,690.4,1.398,-5.4,0.0112,120,46,142.2,6.6,5.32,1.3
"1267",0,1,0,0,0,5.266666667,23.71333333,0.466,62.8,136.4,0.198,0.16,0.02,204.6,118,46,33.4,23.6,102,119.2,3790,66,19.18,3058,0.86,701,1.348,-5.4,0.0096,120,46,142.6,6.6,5.34,1.3
"1268",0,1,0,0,0,5.326666667,23.86666667,0.344666667,64,137,0.164,0.06,0.02,194.8,112.8,45.8,31.6,21.4,96,120.2,3802,65.6,22.56,3050,0.86,688.4,1.348,-5.4,0.0068,120,46,142,6.6,5.36,1.28
"1269",0,1,0,0,0,5.313333333,23.94,0.462,72.6,148.4,0.116,0.08,0.02,193.8,115.4,46,32,22.8,96,119.8,3808,66.4,19.68,3010,0.88,691.2,1.398,-5.4,0.0078,120,46,142,6.6,5.36,1.28
"1270",0,1,0,0,0,5.293333333,23.93333333,0.446,75.4,152.4,0.08,0.2,0.04,128.4,112.6,51.8,22.6,11.2,114,118.4,2678,66,19.42,3476,0.8,411.8,1.196,-5.2,0.0096,120,46,141.4,6.6,5.36,1.3
"1271",0,1,0,0,0,5.306666667,23.93333333,0.305333333,70.8,146.8,0.008,0.24,0.04,189.4,117.2,46,30.4,21.8,96,120,3802,65.4,17.06,3066,0.86,691,1.348,-5.2,0.0092,120,46,141.6,6.6,5.38,1.3
"1272",0,1,0,0,0,5.28,23.81333333,0.466,67.2,141.2,0.188,0.42,0.06,199.4,122.6,46,31,21.8,96,120.8,3800,65.2,16.02,3068,0.86,692,1.348,-5,0.0062,120,46,142.2,6.58,5.34,1.3
"1273",0,1,0,0,0,5.253333333,23.88666667,0.322,66.2,141,0.09,0.32,0.02,193.2,114.6,45.8,28.2,20.6,92,119.6,3802,65.2,22.18,3066,0.86,694,1.348,-5,0.006,120,46,141.6,6.58,5.26,1.3
"1274",0,1,0,0,0,5.3,23.92,0.358666667,64.4,138,0.162,0.24,0.04,205,118.8,46,30.4,21.6,100,119.8,3802,65.4,19.52,3088,0.84,689.4,1.298,-4.8,0.007,120,46,141.4,6.58,5.38,1.3
"1275",0,1,0,0,0,5.286666667,23.81333333,0.337333333,64,137.6,0.044,0.28,0.06,200.8,122,45.8,36,17.2,96,129.6,3906,65.4,19.36,3006,0.84,710.2,1.298,-4.8,0.007,130,46,141.6,6.58,5.38,1.3
"1276",0,0,1,0,0,5.226666667,24.08,0.404666667,62.6,136.6,0.032,0.1,0.06,110.2,114.4,49.8,22.2,35.6,126,120,3602,68.6,21.96,3600,0.94,640,1.548,-5.2,0.0228,120,50,142.6,6.64,5.34,1.46
"1277",0,0,0,0,1,5.26,24.19333333,0.410666667,66,140.6,0.076,0.06,0.04,104.4,114.2,50.4,20,33.6,122,119.4,3598,68,19.12,3624,0.98,645,1.648,-5.2,0.0226,120,50,141.6,6.64,5.3,1.46
"1278",0,0,0,0,1,5.193333333,23.86,0.262666667,69.4,143.8,0.044,0.34,0.2,112.6,125.8,50.4,20.2,36.8,104,119.4,3606,67,17.34,3678,0.9,657,1.448,-5,0.0208,120,50,142,6.52,5.4,1.28
"1279",0,1,0,0,0,5.333333333,24.04,0.392666667,68.8,144,0.02,0.34,0.1,111.4,114.8,49.8,19.2,36.6,102,120.2,3600,66.4,19.58,3694,0.9,650.2,1.448,-5,0.022,120,50,141.6,6.52,5.36,1.34
"1280",0,1,0,0,0,5.306666667,24.00666667,0.41,71.2,146.4,0.182,0.24,0.02,119.4,111.8,49.4,19.6,40,100,119.4,3598,66,21.12,3612,0.9,658.2,1.448,-5,0.0164,120,50,142.2,6.52,5.36,1.34
"1281",0,1,0,0,0,5.346666667,23.97333333,0.362666667,65.8,138.8,0.074,0.18,0.06,125.6,117,50.6,21.2,40.2,96,120.8,3600,66.2,14.18,3706,0.9,652,1.448,-5.2,0.015,120,50,141.8,6.52,5.34,1.36
"1282",0,1,0,0,0,5.313333333,23.94,0.412666667,72.6,147.6,0.012,0.08,0.04,126,115.8,49.8,22.6,38.8,100,120,3600,66,22.12,3654,0.94,651.4,1.548,-5.4,0.0152,120,50,142,6.54,5.36,1.34
"1283",0,1,0,0,0,5.32,23.9,0.384666667,79.4,148.2,0.044,0.34,0.1,124.6,114.6,50.2,22.8,38.2,98,119.8,3598,66.2,20.14,3656,0.94,654,1.548,-5.6,0.0142,120,50,142,6.54,5.34,1.34
"1284",0,0,0,1,0,5.406666667,23.76666667,0.268,71.6,144.8,0.016,0.12,0.02,120.8,119.2,49.8,23.4,38.8,88,119.4,3600,66.4,20.2,3346,1.68,656.2,3.39,-5.8,0.01,120,50,142.4,7.76,5.72,3.08
"1285",0,0,0,1,0,5.58,23.94666667,0.308666667,76.6,145.6,0.038,0.34,0.1,122.2,119.4,50,25.8,38.2,86,120.2,3598,65.6,19.68,3238,1.7,655,3.44,-5.8,0.0108,120,50,142.2,7.76,5.66,3.08
"1286",0,0,0,1,0,5.58,23.96666667,0.332,70.4,139.4,0.138,0.3,0.04,113.4,120.4,50,23.8,36.2,82,135.2,3600,65.2,19.68,3190,1.7,626.8,3.44,-5.8,0.01,130,50,143,7.76,5.62,3.08
